what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399210400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399210510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399242308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399244011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399244011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399244105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399249590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336399269059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399285795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399285795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399285888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399402785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336399412332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336399420348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336399421349
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1336399426568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399432458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399432865
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336399438006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399442990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399457585
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336399458366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399504775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399522885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399522885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399523994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399524041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336399583060
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1336399638422
