what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1348223990468
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1348223990468
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1348223990468
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1348223990468
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348223990468
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1348223990515
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348223990515
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1348223990515
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1348223990515
os,sysinfo,,,"win32",1348223990515
arch,sysinfo,,,"x86",1348223990515
ws,sysinfo,,,"win32",1348223990515
locale,sysinfo,,,"en_US",1348223990515
processors,sysinfo,,,"2",1348223990515
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348223990515
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1348223990515
java.specification.name,sysinfo,,,"Java Platform API Specification",1348223990515
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348223990515
java.specification.version,sysinfo,,,"1.7",1348223990515
java.vendor,sysinfo,,,"Oracle Corporation",1348223990515
java.version,sysinfo,,,"1.7.0_07",1348223990515
java.vm.info,sysinfo,,,"mixed mode, sharing",1348223990515
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348223990515
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348223990515
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348223990515
java.vm.specification.version,sysinfo,,,"1.7",1348223990515
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348223990515
java.vm.version,sysinfo,,,"23.3-b01",1348223990515
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1348223990515
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1348224005217
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348224005483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348224005514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348224017210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348224022205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348224200883
