what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009737778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1356009737794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009754326
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009755935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009786608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009793827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356009803202
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009807265
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1356009808812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009825313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009828110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009828985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009831110
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009844954
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009850173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009869533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009872049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009873861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009875408
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009895518
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009895518
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009897128
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356009904191
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009906160
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009906206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009939598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009947864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009949083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356009950317
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356009955865
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009956365
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009956396
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356009964334
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356009966474
