what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445926390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445926640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445927734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445927921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445938000
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361445939843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445941843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445950922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1361445950938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1361445950938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445960188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445971563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445974423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445992939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1361445992955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1361445992955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361445995408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446081271
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446084990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446086521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1361446086536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446095240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446115100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446118037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446118162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446119709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446120538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446125413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361446126397
