what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477151425
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339477160811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477174601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477336150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477342397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477342397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477342397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477346395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477346879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477346879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477346973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477388313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477393920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477418268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339477420017
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1339477423844
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1339477424016
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1339477424328
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1339477424734
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1339477425796
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1339477426749
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339477431949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477473946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477586394
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339477586941
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339477590501
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339477603152
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339477612554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477629671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477629671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339477629765
